Time,Electrical Power,Mechanical Power
0.994,1059.6855007016134,-486.9099300042045
0.996,1168.1296761072738,-407.457749936422
0.998,1232.5276922050707,-325.8036085207274
1.0,1362.6689259332218,-204.53461095380283
1.002,1450.3775704912732,-129.02563053014254
1.004,1567.0107213281635,-53.471336890963514
1.006,1717.2110884736733,22.423734413379037
1.008,1777.8181194856943,96.92412960459893
1.01,1795.3308934208767,173.90578957927556
1.012,1880.9226405510094,253.20382521678457
1.014,2011.9828292678842,341.5310146437422
1.016,2064.7235320764926,408.14300841862985
1.018,2124.8381795184387,491.94922152131085
1.02,2236.361659916743,578.8263620760379
1.022,2390.6182731968183,664.8350926735104
1.024,2465.7845281156237,752.7517240423754
1.026,2594.801998772248,852.078294952712
1.028,2657.931282846953,934.8997336819591
1.03,2806.421498882991,1027.429070060467
1.032,2907.686652944961,1123.2835538148768
1.034,2980.487493962642,1214.2428703746373
1.036,3043.5186018826803,1307.4102937822379
1.038,3172.610736648178,1400.1656763292033
1.04,3299.101997968436,1488.4778607443448
1.042,3344.9871453952733,1573.1058603501785
1.044,3478.9662918723534,1657.9397014056335
1.046,3539.5813905516397,1738.7624989349124
1.048,3596.2066411828896,1791.581350038905
1.05,3553.8883785405096,1810.1717628174351
1.052,3524.5889549206076,1823.378223953392
1.054,3608.8999999999996,1874.0688741797212
1.056,3574.728740846058,1858.924150385294
1.058,3584.2585715911255,1879.6138843500576
1.06,3648.8,1926.6978527898486
1.062,3700.8,1940.1398464765725
1.064,3703.5,1965.1588164130644
1.066,3845.2,2026.8154118282469
1.068,3836.5277975021036,2018.645042290111
1.07,3865.398377590501,2049.2358137362976
1.072,3942.394783191426,2092.1048970899737
1.074,3985.902527930059,2111.3877320777783
1.076,3997.8340980311896,2141.023434459659
1.078,4071.613145277434,2170.2067563381183
1.08,4085.122785216617,2194.249167593144
1.082,4113.238512368286,2235.580906677794
1.084,4208.078094943423,2256.591183952006
1.086,4224.645861521449,2276.256307354208
1.088,4302.039257221208,2321.413179536597
1.09,4147.223042876103,2260.632316457534
1.092,4135.60982350142,2231.5842376720802
1.094,4148.5724051274265,2201.0559530113023
1.096,4227.906482552198,2223.556961314663
1.098,4393.90925801111,2229.361709007051
1.1,4886.085380125209,2237.1656663695
1.102,5462.390058489678,2354.782129982053
1.104,5768.6463430404665,2570.6353114248395
1.106,6247.609295320511,2819.7142786153763
1.108,6816.8087794184685,3132.298636466744
1.11,6758.0,3205.890282626051
1.112,6536.700000000001,3335.5530631169568
1.114,6019.033640222549,3384.994660995114
1.116,5593.002453079224,3503.044063967482
1.118,5078.700429318648,3509.179357798461
1.12,4828.767063510483,3484.0618758852847
1.122,4808.64192397986,3515.924996138532
1.124,4876.755712876338,3577.4916617839667
1.1260000000000001,4767.956009390295,3312.3571738126466
1.1280000000000001,4323.391934875929,3057.0818959025073
1.1300000000000001,4221.225452184657,2992.0401604214358
1.1320000000000001,3795.631629182176,2699.730174031858
1.1340000000000001,3226.9624000486087,2282.4413151833282
1.1360000000000001,2974.949604569846,1960.8976439695605
1.1380000000000001,2235.1600235891447,1443.233730597069
1.1400000000000001,1703.4053562141785,962.287646875222
1.1420000000000001,1553.0043368995514,718.4651868334731
1.1440000000000001,-508.74344772709344,-5449.569732448523
1.1460000000000001,-502.88256149089193,-4243.870410243014
1.1480000000000001,452.10468488234307,-3643.165648574033
1.1500000000000001,1360.9843410875603,-3054.252029114446
1.1520000000000001,1813.247434108734,-2482.874297590448
1.154,2228.227719069493,-1926.8077347920268
1.156,2064.9908040255773,-1487.464231084883
1.158,1818.9431266296117,-1162.031903124099
1.16,2047.3207901038522,-782.8160444885655
1.162,2110.251529678183,-447.50636231418594
1.164,1879.718956819032,-268.3609091680005
1.166,1897.4185380737176,-84.62775043732576
1.168,2033.6060073076499,52.71157932909804
1.17,2197.7688319770023,193.49911529371275
1.172,2437.5275020085114,354.23769664624217
1.174,2855.5472687531137,551.2213008967127
1.176,3077.664269099157,757.1390665322206
1.178,3346.8510425845993,944.7095561911315
1.18,3657.82664728098,1102.123113815458
1.182,3908.875852493341,1272.7379508514678
1.184,4091.4553726238673,1415.5415761968823
1.186,4282.334129076831,1552.5204132704107
1.188,4527.170999963646,1663.3372566499138
1.19,4655.892351430331,1802.4287940470747
1.192,4867.043739557629,1919.2949948551086
1.194,4928.583257234667,2053.242898911523
1.196,5066.242722004794,2164.453710016679
1.198,5160.885933679469,2284.954071042005
1.2,5249.719989520938,2386.8619719180615
1.202,4370.268368572898,2492.2279346345395
1.204,4622.301074309545,2437.5425199396777
1.206,4253.534872616118,2273.997289515308
1.208,4135.494007705573,1999.7988131188617
1.21,3585.6558520357294,1706.3501096482491
1.212,3020.609296313264,1385.9212841466804
1.214,2453.830194581078,1047.2734883535256
1.216,1962.7352173150134,684.1621600535673
1.218,1444.117877065887,318.3008808590858
1.22,1059.6935226763799,-40.44607562253171
1.222,672.7394670125369,-370.3502745800357
1.224,433.73353327019186,-666.131855658662
1.226,218.89845506273292,-924.5499460911127
1.228,43.687475456340195,-1144.01225423373
1.23,-75.06891766156065,-1317.7680960254177
1.232,-195.1317138312604,-1457.2786394715308
1.234,-224.2162273337965,-1554.2035282231727
1.236,-253.81626999515868,-1617.0457492182447
1.238,-258.27217053667255,-1650.3639659352848
1.24,-255.98509561089907,-1655.723854291999
1.242,-241.73331224382162,-1639.603929356931
1.244,-195.93353334181484,-1602.2146914579744
1.246,-184.40858298781978,-1550.9601318926268
1.248,-108.17592844045754,-1485.361537564392
1.25,-78.5667399642083,-1412.5763136094051
1.252,5.95361617765883,-1331.334303827307
1.254,18.386911259710928,-1248.6368231156011
1.256,99.83710921408624,-1161.9272963781787
1.258,123.19580454951821,-1078.2653865746752
1.26,176.38302905370062,-993.6838541134956
1.262,219.0667180037687,-914.2625000951948
1.264,256.0236141339883,-838.2244123105068
1.266,308.0757798829068,-769.5704558762852
1.268,342.93493228417753,-702.5303071098743
1.27,370.48698502474815,-644.1264957820416
1.272,397.211468652254,-590.6453583503486
1.274,444.8212634621145,-543.2326957984436
1.276,462.8142877943434,-500.6533114589413
1.278,494.17862664923325,-465.4011740530458
1.28,502.91129998105544,-434.46532824822646
1.282,524.485050269843,-408.42746426335424
1.284,545.377161663467,-385.791235541478
1.286,557.667215966166,-369.53510310485945
1.288,562.9231375086928,-354.00215463273565
1.29,569.7355153565268,-343.3755349164643
1.292,539.6256592543815,-336.02637483640893
1.294,538.1177910218588,-330.11965546983964
1.296,500.514075956229,-326.7472526271235
1.298,500.62157324576583,-324.5700598811417
1.3,501.27455488198393,-323.21086295677344
1.302,500.759963702615,-323.37189256667745
1.304,500.439227517046,-324.0474900894172
1.306,501.5456263473667,-324.56756823588535
1.308,500.7940711949085,-326.36837248905726
1.31,500.549944290364,-328.117525037121
1.312,500.75359452422737,-329.7336858017841
1.314,500.4660240245448,-331.60329167046194
1.316,500.6569574327034,-333.12563679270863
1.318,500.71588171384616,-334.66418996850683
1.32,499.7889936044268,-336.31309625738504
1.322,498.7896731325658,-337.4907052234313
1.324,497.0494206858692,-338.47528965706545
1.326,495.6885250221866,-339.1393814549712
1.328,494.7350788563984,-339.63246057180083
1.33,494.4518590674728,-339.762357856
1.332,494.35288063401055,-339.8235596829947
1.334,494.869407965101,-339.55856786532803
1.336,495.4490172741619,-339.27549136291907
1.338,496.57515309572443,-338.7098288411167
1.34,497.6434940847826,-338.17825295760866
1.342,499.18312818429706,-337.4084359078514
1.344,500.7375282974282,-336.62929566694083
1.346,501.43408630630756,-336.2829568468462
1.348,503.44001101230606,-335.27999449384697
1.35,503.823310293978,-335.088344853011
1.352,483.997329327644,-334.00133533617793
1.354,484.52229066823077,-333.7388546658847
1.356,464.0574683120841,-332.971265843958
1.358,464.91736346251037,-332.5413182687448
1.36,465.78505002640395,-332.107474986798
1.362,466.7573406589044,-331.62132967054777
1.364,467.89060720217265,-331.05469639891373
1.366,468.8954854530512,-330.5522572734744
1.368,469.99919871974026,-330.0004006401299
1.37,470.9233211050612,-329.5383394474694
1.372,471.9077496166859,-329.04612519165704
1.374,472.7932347048549,-328.6033826475725
1.3760000000000001,473.5781495713172,-328.21092521434144
1.3780000000000001,474.26068835083254,-327.86965582458373
1.3800000000000001,474.8409125843777,-327.5795437078111
1.3820000000000001,475.3210215156058,-327.3394892421971
1.3840000000000001,475.70463662347674,-327.1476816882616
1.3860000000000001,475.99635877703906,-327.00182061148047
1.3880000000000001,476.1547646187796,-326.9226176906102
1.3900000000000001,476.2287917515437,-326.88560412422817
1.3920000000000001,476.18164793392526,-326.9091760330374
1.3940000000000001,476.0606298786944,-326.968528289731
1.3960000000000001,475.82954248729993,-327.08390075683
1.3980000000000001,475.54354860159253,-327.22772329196346
1.4000000000000001,475.21013932737344,-327.3942955324685
1.4020000000000001,474.84391961365895,-327.5780401931706
1.4040000000000001,474.50004875451225,-327.7485503395317
1.4060000000000001,474.046021232831,-327.9769893835845
1.408,473.67034124438703,-328.1642014151151
1.41,473.24201806848725,-328.3778994115281
1.412,472.810744043746,-328.59460150221287
1.414,472.3735279947301,-328.8127895549306
1.416,471.93845635505613,-329.03077182247193
1.418,471.5557961162408,-329.2213248169139
1.42,471.13372283857575,-329.43202628462006
1.422,470.71769617827954,-329.64109568120796
1.424,470.30340660572307,-329.8479349549733
1.426,470.0430163169748,-329.97849184151255
1.428,469.40947987188963,-330.2946730563494
1.43,490.73335519123043,-330.6325054450179
1.432,512.0102048467432,-330.9948975766283
1.434,511.869528687976,-331.0644724630431
1.436,510.543522240346,-331.72740883927554
1.438,510.4683193006996,-331.7658403496502
1.44,509.2508079449679,-332.37381785767604
1.442,509.1202196037717,-332.4390729091404
1.444,508.08419164428517,-332.9579041778574
1.446,507.9507103328652,-333.02398658099185
1.448,507.07975846695626,-333.4594615260945
1.45,506.90752782288035,-333.5462360885598
1.452,506.3089953466071,-333.84504688125327
1.454,505.95832405549527,-334.02041651081765
1.456,505.4978809597957,-334.25105952010216
1.458,505.3121422494188,-334.3437181384812
1.46,504.6969864152778,-334.65136490384623
1.462,504.6130822579115,-334.69345887104424
1.464,504.20942795298066,-334.8952860235097
1.466,504.0333398796403,-334.98279384162515
1.468,503.6465833561579,-335.17626816984534
1.47,503.30018677269106,-335.34990661365447
1.472,503.2736565297182,-335.3631044883848
1.474,502.9803716832075,-335.50981415839624
1.476,502.730892789066,-335.6341248376341
1.478,502.67481856312804,-335.66259071843604
1.48,502.46632532040525,-335.76664844453285
1.482,502.20628737163344,-335.89685631418325
1.484,502.2190964252475,-335.89018779586615
1.486,501.9112938833392,-336.0443530583304
1.488,501.8171725075233,-336.091280815378
1.49,501.7230407317096,-336.13847963414514
1.492,501.5548964027396,-336.222525354181
1.494,501.51953137240787,-336.240234313796
1.496,501.3841556209282,-336.30792218953593
1.498,501.35024323038084,-336.324557016006
1.5,501.174839547532,-336.412580226234
1.502,501.06637978631863,-336.46671994731685
1.504,500.9821643990624,-336.5089178004688
1.506,500.98977017334687,-336.50511491332657
1.508,3253.740567201485,-22.392625209210923
1.51,3334.329811541548,540.8496938302543
1.512,3639.7420748406084,1041.6675676755378
1.514,4280.732571632338,1528.1019863034269
1.516,4607.792091198749,1970.4218387662836
1.518,4397.531498018322,2141.6703656362583
1.52,3873.976807255512,1992.2120276590813
1.522,3644.1171999518187,1770.680191919153
1.524,3655.4814562747733,1655.023011790181
1.526,3717.642322990022,1657.169757353415
1.528,3925.6019376614304,1748.535260628935
1.53,4026.037207407886,1892.208653704167
1.532,4192.044100106122,2057.8192693288
1.534,4362.407051072516,2226.0177433107765
1.536,4511.260521774955,2386.3654152807117
1.538,4587.936494974227,2534.744905071961
1.54,4682.040994474804,2670.588916684321
1.542,3855.7906241655755,2794.984302081945
1.544,3984.380838538126,2909.53697288777
1.546,4099.756564225087,3015.788357801648
1.548,4223.344361599474,3115.0459166997557
1.55,4323.832638587657,3191.124332095228
1.552,4149.797574222917,2633.1495512786705
1.554,3186.4767843054497,2044.3734093502794
1.556,2277.8970528225404,1440.9979547868527
1.558,1383.3585750048605,824.1802159264555
1.56,268.7589839915781,-205.47473129647798
1.562,-445.9542741391773,-1101.1374315946755
1.564,-801.7025877693334,-1768.3828013253956
1.566,-1049.7443266027685,-2246.1969710776248
1.568,-1229.1217987721905,-2581.407940137526
1.57,-920.7895210042926,-2311.188533798182
1.572,-1158.9674156362935,-2546.8431920436165
1.574,-1241.3079677198248,-2550.7319998353682
1.576,-1208.9598563946493,-2395.901949293869
1.578,-1110.3540790342536,-2130.8954996767234
1.58,-455.90874429738585,-1847.0212082156986
1.582,-511.65979735780184,-2685.877348897643
1.584,532.6670030592663,-2103.375039650958
1.586,1202.4804726833233,-961.7662538572721
1.588,158.78989713091562,-90.05505143454218
1.59,173.16787146406142,-1284.2820939451424
1.592,192.79342420942027,-1097.6097088005222
1.594,259.80808415219525,-923.6902404667445
1.596,244.9973707618875,-781.3959175753387
1.598,332.6774641689968,-651.7972519641858
1.6,300.5960850312306,-538.0217966755705
1.602,294.68590833990254,-466.6982847103615
1.604,158.43417600221406,-444.28338024613294
1.606,133.45235666691954,-388.2715685373199
1.608,145.2512434701068,-331.7874855407587
1.61,167.60420544778407,-283.79147210438146
1.612,176.4397185480758,-246.96333617772663
1.614,166.43196833015176,-214.5703821533792
1.616,149.11735745488707,-186.57032082255085
1.618,150.51915265915764,-162.00054050708653
1.62,153.8927687145217,-140.64495340343115
1.622,169.24373642754736,-122.15765792584871
1.624,171.59314944872222,-103.53709404191385
1.6260000000000001,172.70914742181515,-89.28918743962254
1.6280000000000001,178.20154960257256,-78.02573268697232
1.6300000000000001,178.189573546977,-66.3204126733836
1.6320000000000001,127.20014002645152,-57.49638964097779
1.6340000000000001,130.03448077093663,-49.95984503878816
1.6360000000000001,130.5071242774791,-43.92597145562181
1.6380000000000001,89.76769577702603,-37.27904698037412
1.6400000000000001,90.4358035744914,-32.61717616467575
1.6420000000000001,98.67583853732236,-28.82857115762297
1.6440000000000001,102.07410983357133,-24.396952341715213
1.6460000000000001,102.76281632479814,-21.644827554128202
1.6480000000000001,108.53708997897624,-18.19090008366547
1.6500000000000001,109.31307369060121,-15.807359289595768
1.6520000000000001,112.43855830182119,-13.347357882521038
1.6540000000000001,117.6170116681268,-11.089554794981492
1.6560000000000001,116.5064554015893,-9.875374818605318
1.6580000000000001,120.76337170798055,-7.987882469908218
1.6600000000000001,119.39276480196722,-7.038795075862491
1.6620000000000001,117.80966159166297,-5.74616881127295
1.6640000000000001,119.39184979357148,-5.080111646856902
1.666,122.6969243327496,-4.6622891804247795
1.668,123.86221624415691,-4.055802251927064
1.67,119.11339818045164,-3.325042139714773
1.672,123.61597516635487,-3.2511657338256743
1.674,121.92047258614943,-2.83456717696546
1.676,122.06269353874923,-2.5490062854397344
1.678,122.29845144459603,-2.2951427939608697
1.68,122.59686636475492,-2.0650993070098327
1.682,122.69093661404618,-1.839560442521691
1.684,118.79406948584202,-1.6713548083123513
1.686,122.97840648797101,-1.5371385395625712
1.688,118.9832098477873,-1.3947349953434607
1.69,119.17983329848292,-1.2902851100244828
1.692,74.05840367956964,-1.152158517273703
1.694,115.38033273798227,-1.106994532884272
1.696,115.43238866426799,-0.9955876340894285
1.698,115.50931610556876,-0.9562255245066309
1.7,74.47192812339682,-0.8909853874511544
1.702,74.6075836581833,-0.858669980732949
1.704,74.6616688163411,-0.7968262442289973
1.706,74.7562528995818,-0.755290500813186
1.708,74.88515601190754,-0.7077488126889966
1.71,74.99175870953978,-0.6508463537975011
1.712,75.2267555540496,-0.4447848765978595
1.714,75.46002961999692,-0.3560175601253963
1.716,75.7372503792752,-0.379054823985026
1.718,75.82466586517921,-0.26357204193915873
1.72,75.97052856261176,-0.23849656233775818
1.722,75.99629410931708,-0.20665095386416077
1.724,76.11333346159742,-0.16058831876284607
1.726,76.61117381653678,-0.1689657784641465
1.728,76.69969238221393,-0.08054141868291786
1.73,76.67227406885776,-0.04164081646369322
1.732,76.79996850842672,-0.017366830864892435
1.734,77.18124039344201,0.026628018846434287
1.736,77.19653106709163,0.08831401747564271
1.738,77.27746098091765,0.12484300859834807
1.74,77.47805626037925,0.1639735219795213
1.742,77.88962325607821,0.2277669378050069
1.744,78.0439338414519,0.2839483086979575
1.746,78.13913791059213,0.34228465312337164
1.748,78.17567633275193,0.3370805409219546
1.75,79.78838989608198,0.4026072621336594
1.752,79.93262665257006,0.49462508811513217
1.754,80.02057151857343,0.5248363014672339
1.756,80.20115803156364,0.5522727396569955
1.758,80.52020582050609,0.6007527853695196
1.76,80.61523845241199,0.6592065410597225
1.762,80.75621998515317,0.7200376711496297
1.764,80.81664375514357,0.7293497867931915
1.766,81.27826706926604,0.8094253747054303
1.768,81.32739212618756,0.8350198355220968
1.77,81.33491715976433,0.8831080621110945
1.772,81.42993661110972,0.8703255582970062
1.774,123.7130806536093,1.0226533939626172
1.776,82.03558999931303,1.0250941462362255
1.778,82.13830519985262,1.063718849440973
1.78,82.10593335378454,1.0834621726456173
1.782,82.14644358678444,1.003089802109387
1.784,124.51147639632674,1.2107196994750997
1.786,82.65121939948314,1.157434571168496
1.788,82.75621922305756,1.251178172416575
1.79,82.7374087039389,1.1179525366520457
1.792,82.7852122865798,1.1318144326322401
1.794,82.84814639357555,1.1776266424085755
1.796,121.30237709134259,1.3318016714591097
1.798,83.39939143150761,1.2637750805841983
1.8,83.37969203787344,1.318050190523435
1.802,83.38938876788586,1.2898427459694695
1.804,83.47905117870556,1.2192610280004132
1.806,83.60818953065697,1.24968616681248
1.808,83.66313013850635,1.2090353585567177
1.81,122.09551587955002,1.4170625978414555
1.812,84.18210112647517,1.3413104023744622
1.814,84.22271296580101,1.3459001280015714
1.816,84.23161518888894,1.3252208972054125
1.818,84.29714341475994,1.3391544010895875
1.82,84.34262003797426,1.3150534396114262
1.822,84.4346103851633,1.3128120626293764
1.824,84.48964761792203,1.3272426997403914
1.826,84.632614359968,1.3169737530397305
1.828,84.62956895706188,1.3280637648766267
1.83,84.73422110791358,1.275163264686443
1.832,84.90235649039937,1.253094288598751
1.834,84.97553092738187,1.3651621497394495
1.836,85.11256913901144,1.3591542596123731
1.838,85.13578411471633,1.4149803610410239
1.84,85.22715161723744,1.4378183593514628
1.842,86.49719036095522,1.3583040586308461
1.844,85.35218205755652,1.3955378325848713
1.846,85.49061247025111,1.3945321447796202
1.848,85.51865790817494,1.3562112545547622
1.85,85.54878255926806,1.3700923791553608
1.852,85.61505174033576,1.3962255060914337
1.854,85.6679172054094,1.32862769561801
1.856,85.7560501261786,1.3420219040115224
1.858,87.05340248374655,1.3432243408091402
1.86,85.48452432888132,1.0860448685197461
1.862,86.84626330611889,0.9560593926977482
1.864,87.77023228328693,1.237347083469412
1.866,87.0221211232422,1.0367117286371812
1.868,90.9535041378268,1.802582241543747
1.87,87.37669579305421,1.3536820255674236
1.872,86.3563781569303,1.3643176708411673
1.874,87.74595699740992,1.387015014716458
1.8760000000000001,87.72420242927393,1.3487893668523123
1.8780000000000001,86.5726248624349,1.372194581331356
1.8800000000000001,87.71933007311549,1.2805558860346073
1.8820000000000001,87.80645063798765,1.34984237764362
1.8840000000000001,87.97093846364155,1.3540833927994438
1.8860000000000001,88.06804698128548,1.3274373080431414
1.8880000000000001,88.12688277366992,1.307005593784032
1.8900000000000001,88.12643027724968,1.3104164692052716
1.8920000000000001,88.12892254167994,1.320809165755611
1.8940000000000001,88.10086668373658,1.2871308712415575
1.8960000000000001,88.10122237830527,1.2725157452146458
1.8980000000000001,88.28103859511423,1.3202034084643273
1.9000000000000001,88.39376188899612,1.429065785112988
1.9020000000000001,88.38205779993743,1.3116168838624158
1.9040000000000001,88.49542856875762,1.3410698620143613
1.9060000000000001,88.5990266950921,1.3034592337469624
1.9080000000000001,88.62412534936746,1.3690475036973226
1.9100000000000001,88.76321060138972,1.4344832056079566
1.9120000000000001,88.77838061946838,1.3473589563612551
1.9140000000000001,88.84221746814954,1.3891989776400466
1.9160000000000001,88.79518612644219,1.3977613244107563
1.9180000000000001,88.92111150354165,1.5146217411303375
1.92,88.99195643988526,1.472720614947448
1.922,89.01890858500222,1.4338176302804033
1.924,89.10552364859458,1.5032407027071688
1.926,89.15687979202342,1.4836582967459426
1.928,89.2702802309776,1.440903714371469
1.93,89.18860365442937,1.58796143038797
1.932,89.30261536331855,1.5718615478495337
1.934,89.30698080259005,1.5503759330684652
1.936,89.1691169016654,1.6149907452197152
1.938,89.37956699421888,1.6132039388965973
1.94,89.39849950241536,1.5670847064466957
1.942,89.37025481768029,1.583755725718626
1.944,89.42506121029461,1.6540028368454416
1.946,89.52536043816411,1.6713990724206997
1.948,89.620595798549,1.6443125956720486
1.95,89.57639240263619,1.5218715504317273
1.952,89.6716039186264,1.6054688130397574
1.954,92.98412410131888,2.2961578115396555
1.956,89.67100558781081,1.7571075643758785
1.958,89.57431226085698,1.7314852418032838
1.96,89.60935217115677,1.7408794304343405
1.962,89.67435389557343,1.682559694033714
1.964,89.69594517966298,1.6538699860586554
1.966,89.64065983862997,1.5805797091607026
1.968,89.7,1.584376679076536
1.97,89.7,1.5420181926568486
1.972,89.66186951186779,1.4841296893976663
1.974,89.6991749234434,1.4551116228270211
1.976,89.66573685943735,1.4592233653710558
1.978,92.7160372370158,2.0603485923350835
1.98,89.69366312376144,1.6130256191815684
1.982,89.64235363371847,1.507538207963725
1.984,89.61996785513173,1.4978458466057805
1.986,89.62936562422001,1.4503526224803764
1.988,89.65581777112297,1.4648301175008425
1.99,89.69311666086931,1.4563650827601262
1.992,89.63462596066232,1.3614730449574555
1.994,89.615874799082,1.3177238762740018
1.996,89.61334314298182,1.3521332900629255
1.998,89.55254952927946,1.5164855239361255
